job.id n m mu sampling.fun alpha evals max.evals time.passed PD n.maxdegrees n.leafs n.diameters repl
1782 400 79800 25 uniform3 1 147486 4e+06 311.188 239400 4 17 18 12
1783 400 79800 25 uniform3 1 153792 4e+06 361.584 239400 4 15 18 13
1784 400 79800 25 uniform3 1 175302 4e+06 389.585 239400 5 12 15 14
1785 400 79800 25 uniform3 1 185385 4e+06 378.139 239400 4 20 20 15
1786 400 79800 25 uniform3 1 217284 4e+06 423.621 239400 4 16 21 16
1787 400 79800 25 uniform3 1 149600 4e+06 324.711 239400 3 16 14 17
1788 400 79800 25 uniform3 1 204623 4e+06 426.122000000003 239400 3 15 18 18
1789 400 79800 25 uniform3 1 129768 4e+06 270.989 239400 4 17 21 19
1790 400 79800 25 uniform3 1 204424 4e+06 429.510999999999 239400 4 17 18 20
1791 400 79800 25 uniform3 1 240661 4e+06 513.673 239400 4 15 19 21
1792 400 79800 25 uniform3 1 219915 4e+06 475.664 239400 4 16 19 22
1793 400 79800 25 uniform3 1 184240 4e+06 355.42 239400 5 15 19 23
1794 400 79800 25 uniform3 1 204350 4e+06 450.997 239400 3 12 21 24
1795 400 79800 25 uniform3 1 167496 4e+06 381.377 239400 5 15 20 25
1796 400 79800 25 uniform3 1 200002 4e+06 429.356 239400 5 17 19 26
1797 400 79800 25 uniform3 1 201153 4e+06 443.665 239400 4 15 17 27
1798 400 79800 25 uniform3 1 255264 4e+06 542.347 239400 4 19 21 28
1799 400 79800 25 uniform3 1 211802 4e+06 464.982 239400 4 15 16 29
1800 400 79800 25 uniform3 1 145440 4e+06 324.13 239400 4 16 17 30
1801 400 79800 50 poisson 1 799898 8e+06 3247.842 977550 3 22 24 1
1802 400 79800 50 poisson 1 385960 8e+06 1470.816 977550 4 22 29 2
1803 400 79800 50 poisson 1 467761 8e+06 1976.184 977550 4 20 24 3
1804 400 79800 50 poisson 1 432718 8e+06 1435.42 977550 4 21 27 4
1805 400 79800 50 poisson 1 688122 8e+06 2211.518 977550 3 23 27 5
1806 400 79800 50 poisson 1 543983 8e+06 2196.352 977550 4 22 28 6
1807 400 79800 50 poisson 1 522865 8e+06 1912.328 977550 5 19 27 7
1808 400 79800 50 poisson 1 499714 8e+06 1813.442 977550 4 25 24 8
1809 400 79800 50 poisson 1 627323 8e+06 2435.638 977550 5 20 26 9
1810 400 79800 50 poisson 1 693074 8e+06 2396.79 977550 4 18 30 10
1811 400 79800 50 poisson 1 548196 8e+06 1967.356 977550 4 25 29 11
1812 400 79800 50 poisson 1 406506 8e+06 1360.488 977550 4 25 29 12
1813 400 79800 50 poisson 1 385012 8e+06 1371.82 977550 4 19 27 13
1814 400 79800 50 poisson 1 512690 8e+06 1708.989 977550 4 22 29 14
1815 400 79800 50 poisson 1 874814 8e+06 2891.982 977550 4 23 25 15
1816 400 79800 50 poisson 1 613642 8e+06 2136.234 977550 4 18 27 16
1817 400 79800 50 poisson 1 635253 8e+06 2014.711 977550 3 21 25 17
1818 400 79800 50 poisson 1 553381 8e+06 2077.871 977550 4 18 26 18
1819 400 79800 50 poisson 1 499848 8e+06 1908.663 977550 4 22 25 19
1820 400 79800 50 poisson 1 486231 8e+06 1703.703 977550 3 21 24 20
1821 400 79800 50 poisson 1 426317 8e+06 1604.974 977550 4 23 28 21
1822 400 79800 50 poisson 1 559546 8e+06 2407.399 977550 4 20 23 22
1823 400 79800 50 poisson 1 532952 8e+06 1952.898 977550 4 20 25 23
1824 400 79800 50 poisson 1 529439 8e+06 2038.137 977550 4 22 28 24
1825 400 79800 50 poisson 1 467254 8e+06 1676.305 977550 4 22 28 25
1826 400 79800 50 poisson 1 464801 8e+06 1674.492 977550 4 22 26 26
1827 400 79800 50 poisson 1 512984 8e+06 2145.506 977550 4 22 31 27
1828 400 79800 50 poisson 1 550705 8e+06 2688.382 977550 4 24 23 28
1829 400 79800 50 poisson 1 494310 8e+06 1777.321 977550 4 17 29 29
1830 400 79800 50 poisson 1 585482 8e+06 2125.436 977550 4 20 28 30
1831 400 79800 50 uniform1 1 819193 8e+06 2641.908 977550 4 21 24 1
1832 400 79800 50 uniform1 1 806719 8e+06 2788.308 977550 4 22 21 2
1833 400 79800 50 uniform1 1 993793 8e+06 3982.308 977550 5 21 22 3
1834 400 79800 50 uniform1 1 1192847 8e+06 4542.386 977550 5 21 25 4
1835 400 79800 50 uniform1 1 874791 8e+06 3367.084 977550 4 22 22 5
1836 400 79800 50 uniform1 1 799298 8e+06 2718.714 977550 5 22 24 6
1837 400 79800 50 uniform1 1 1183005 8e+06 4485.321 977550 5 21 20 7
1838 400 79800 50 uniform1 1 1017196 8e+06 3576.124 977550 5 22 24 8
1839 400 79800 50 uniform1 1 828419 8e+06 2573.144 977550 4 21 25 9
1840 400 79800 50 uniform1 1 970965 8e+06 3554.315 977550 4 20 28 10
1841 400 79800 50 uniform1 1 1239067 8e+06 4422.068 977550 5 20 21 11
1842 400 79800 50 uniform1 1 1179997 8e+06 4456.563 977550 4 23 23 12
1843 400 79800 50 uniform1 1 838412 8e+06 3009.874 977550 3 24 23 13
1844 400 79800 50 uniform1 1 1099062 8e+06 3703.594 977550 4 18 23 14
1845 400 79800 50 uniform1 1 900468 8e+06 3392.491 977550 5 25 28 15
1846 400 79800 50 uniform1 1 901248 8e+06 2774.626 977550 5 20 24 16
1847 400 79800 50 uniform1 1 819680 8e+06 2478.45 977550 4 21 21 17
1848 400 79800 50 uniform1 1 1868696 8e+06 6428.246 977550 4 19 25 18
1849 400 79800 50 uniform1 1 1047319 8e+06 3848.104 977550 4 24 24 19
1850 400 79800 50 uniform1 1 912684 8e+06 3115.326 977550 5 20 20 20
1851 400 79800 50 uniform1 1 1045063 8e+06 3887.347 977550 4 21 27 21
1852 400 79800 50 uniform1 1 963836 8e+06 3150.734 977550 4 20 28 22
1853 400 79800 50 uniform1 1 1243293 8e+06 3903.917 977550 4 21 24 23
1854 400 79800 50 uniform1 1 947265 8e+06 3380.487 977550 5 23 27 24
1855 400 79800 50 uniform1 1 935403 8e+06 3275.933 977550 4 21 24 25
1856 400 79800 50 uniform1 1 857952 8e+06 3121.739 977550 5 20 21 26
1857 400 79800 50 uniform1 1 1206321 8e+06 4437.817 977550 5 23 24 27
1858 400 79800 50 uniform1 1 844276 8e+06 3265.634 977550 5 24 27 28
1859 400 79800 50 uniform1 1 1202426 8e+06 4230.756 977550 4 22 22 29
1860 400 79800 50 uniform1 1 983514 8e+06 3209.034 977550 5 25 21 30
1861 400 79800 50 uniform2 1 740031 8e+06 2634.349 977550 4 23 23 1
1862 400 79800 50 uniform2 1 672440 8e+06 2385.388 977550 4 23 30 2
1863 400 79800 50 uniform2 1 600759 8e+06 2026.514 977550 4 20 28 3
1864 400 79800 50 uniform2 1 690391 8e+06 2437.57 977550 4 24 21 4
1865 400 79800 50 uniform2 1 633865 8e+06 2183.533 977550 4 21 29 5
1866 400 79800 50 uniform2 1 586757 8e+06 2096.596 977550 4 23 26 6
1867 400 79800 50 uniform2 1 896145 8e+06 3291.791 977550 4 23 22 7
1868 400 79800 50 uniform2 1 690191 8e+06 2262.061 977550 4 21 23 8
1869 400 79800 50 uniform2 1 680150 8e+06 2761.367 977550 5 23 29 9
1870 400 79800 50 uniform2 1 737894 8e+06 2311.319 977550 4 22 28 10
1871 400 79800 50 uniform2 1 682692 8e+06 2492.174 977550 5 22 26 11
1872 400 79800 50 uniform2 1 694664 8e+06 2390.08 977550 5 22 29 12
1873 400 79800 50 uniform2 1 755738 8e+06 2594.907 977550 3 22 25 13
1874 400 79800 50 uniform2 1 856047 8e+06 3457.833 977550 4 19 26 14
1875 400 79800 50 uniform2 1 758280 8e+06 3042.973 977550 3 22 25 15
1876 400 79800 50 uniform2 1 718437 8e+06 2416.141 977550 5 16 26 16
1877 400 79800 50 uniform2 1 690407 8e+06 2327.849 977550 4 24 26 17
1878 400 79800 50 uniform2 1 684090 8e+06 2354.912 977550 4 19 29 18
1879 400 79800 50 uniform2 1 673518 8e+06 2368.978 977550 4 21 26 19
1880 400 79800 50 uniform2 1 950049 8e+06 3284.563 977550 4 21 28 20
1881 400 79800 50 uniform2 1 853744 8e+06 3253.469 977550 5 20 25 21
1882 400 79800 50 uniform2 1 613366 8e+06 2151.491 977550 3 19 28 22
1883 400 79800 50 uniform2 1 964840 8e+06 3276.916 977550 3 24 27 23
1884 400 79800 50 uniform2 1 755494 8e+06 2495.076 977550 5 19 26 24
1885 400 79800 50 uniform2 1 683436 8e+06 2449.01 977550 4 20 24 25
1886 400 79800 50 uniform2 1 604879 8e+06 2077.09 977550 4 24 26 26
1887 400 79800 50 uniform2 1 757228 8e+06 2542.672 977550 4 22 23 27
1888 400 79800 50 uniform2 1 785990 8e+06 2972.484 977550 5 22 28 28
1889 400 79800 50 uniform2 1 751557 8e+06 2607.712 977550 5 21 28 29
1890 400 79800 50 uniform2 1 777418 8e+06 2737.941 977550 4 20 27 30
1891 400 79800 50 uniform3 1 777826 8e+06 2330.359 977550 4 21 27 1
1892 400 79800 50 uniform3 1 643841 8e+06 2709.633 977550 4 19 26 2
1893 400 79800 50 uniform3 1 458307 8e+06 1725.619 977550 5 22 27 3
1894 400 79800 50 uniform3 1 495846 8e+06 1940.301 977550 5 21 29 4
1895 400 79800 50 uniform3 1 470995 8e+06 1865.045 977550 4 21 24 5
1896 400 79800 50 uniform3 1 579958 8e+06 1984.909 977550 4 19 27 6
1897 400 79800 50 uniform3 1 570186 8e+06 1849.31 977550 4 22 26 7
1898 400 79800 50 uniform3 1 767975 8e+06 3366.479 977550 4 17 25 8
1899 400 79800 50 uniform3 1 545824 8e+06 2195.463 977550 5 21 25 9
1900 400 79800 50 uniform3 1 558468 8e+06 1939.691 977550 3 23 27 10
1901 400 79800 50 uniform3 1 591844 8e+06 2414.712 977550 4 22 27 11
1902 400 79800 50 uniform3 1 619761 8e+06 2095.5 977550 4 20 25 12
1903 400 79800 50 uniform3 1 625095 8e+06 1959.663 977550 4 21 28 13
1904 400 79800 50 uniform3 1 580137 8e+06 2013.562 977550 4 21 26 14
1905 400 79800 50 uniform3 1 563327 8e+06 2047.462 977550 5 22 24 15
1906 400 79800 50 uniform3 1 572757 8e+06 2029.463 977550 3 28 26 16
1907 400 79800 50 uniform3 1 712850 8e+06 2148.589 977550 4 21 28 17
1908 400 79800 50 uniform3 1 535697 8e+06 1662.236 977550 5 18 32 18
1909 400 79800 50 uniform3 1 566866 8e+06 1935.22300000001 977550 4 24 31 19
1910 400 79800 50 uniform3 1 577520 8e+06 1919.862 977550 4 24 25 20
1911 400 79800 50 uniform3 1 557520 8e+06 2086.165 977550 4 22 27 21
1912 400 79800 50 uniform3 1 607348 8e+06 2190.292 977550 4 20 24 22
1913 400 79800 50 uniform3 1 795735 8e+06 3189.11 977550 4 19 26 23
1914 400 79800 50 uniform3 1 565649 8e+06 1772.135 977550 4 20 25 24
1915 400 79800 50 uniform3 1 539987 8e+06 3656.474 977550 4 24 25 25
1916 400 79800 50 uniform3 1 630621 8e+06 2215.952 977550 4 22 26 26
1917 400 79800 50 uniform3 1 580600 8e+06 2171.933 977550 4 22 30 27
1918 400 79800 50 uniform3 1 488234 8e+06 1995.644 977550 4 23 26 28
1919 400 79800 50 uniform3 1 566762 8e+06 2043.133 977550 4 24 33 29
1920 400 79800 50 uniform3 1 514430 8e+06 1724.95 977550 5 21 23 30
1921 400 79800 100 poisson 1 3757658 1.6e+07 28262.748 3950100 4 27 36 1
1922 400 79800 100 poisson 1 2028830 1.6e+07 11491.431 3950100 4 25 34 2
1923 400 79800 100 poisson 1 2556217 1.6e+07 18345.728 3950100 5 28 37 3
1924 400 79800 100 poisson 1 2472634 1.6e+07 18971.964 3950100 5 25 34 4
1925 400 79800 100 poisson 1 2898211 1.6e+07 21437.36 3950100 5 25 35 5
1926 400 79800 100 poisson 1 1763961 1.6e+07 12476.893 3950100 5 23 37 6
1927 400 79800 100 poisson 1 2946272 1.6e+07 21688.994 3950100 4 27 34 7
1928 400 79800 100 poisson 1 1885692 1.6e+07 13421.35 3950100 4 23 34 8
1929 400 79800 100 poisson 1 2829678 1.6e+07 19494.417 3950100 4 24 33 9
1930 400 79800 100 poisson 1 2882860 1.6e+07 19455.557 3950100 5 24 35 10
1931 400 79800 100 poisson 1 2249910 1.6e+07 15561.983 3950100 5 25 35 11
1932 400 79800 100 poisson 1 2139786 1.6e+07 12106.636 3950100 5 26 33 12
1933 400 79800 100 poisson 1 2754215 1.6e+07 18672.796 3950100 6 24 36 13
1934 400 79800 100 poisson 1 2021375 1.6e+07 14172.315 3950100 4 26 39 14
1935 400 79800 100 poisson 1 2898077 1.6e+07 16416.229 3950100 4 26 34 15
1936 400 79800 100 poisson 1 2593410 1.6e+07 18240.714 3950100 3 27 33 16
1937 400 79800 100 poisson 1 2392608 1.6e+07 16617.644 3950100 5 23 32 17
1938 400 79800 100 poisson 1 1912218 1.6e+07 12683.006 3950100 4 28 34 18
1939 400 79800 100 poisson 1 3247755 1.6e+07 23785.927 3950100 4 25 38 19
1940 400 79800 100 poisson 1 2614543 1.6e+07 20167.239 3950100 5 25 32 20
1941 400 79800 100 poisson 1 2287436 1.6e+07 15282.553 3950100 6 26 31 21
1942 400 79800 100 poisson 1 2640205 1.6e+07 19064.944 3950100 5 28 36 22
1943 400 79800 100 poisson 1 2742900 1.6e+07 16084.871 3950100 4 29 35 23
1944 400 79800 100 poisson 1 2936048 1.6e+07 22273.916 3950100 5 28 35 24
1945 400 79800 100 poisson 1 3531988 1.6e+07 25677.233 3950100 5 27 34 25
1946 400 79800 100 poisson 1 1799551 1.6e+07 10693.829 3950100 4 28 39 26
1947 400 79800 100 poisson 1 2806220 1.6e+07 38915.014 3950100 5 25 38 27
1948 400 79800 100 poisson 1 2124699 1.6e+07 13542.076 3950100 4 23 35 28
1949 400 79800 100 poisson 1 2154354 1.6e+07 16272.709 3950100 4 27 38 29
1950 400 79800 100 poisson 1 2384794 1.6e+07 17895.544 3950100 6 26 35 30
1951 400 79800 100 uniform1 1 2974472 1.6e+07 20310.066 3950100 6 27 28 1
1952 400 79800 100 uniform1 1 3198524 1.6e+07 20082.534 3950100 5 26 31 2
1953 400 79800 100 uniform1 1 3938014 1.6e+07 26021.952 3950100 4 26 27 3
1954 400 79800 100 uniform1 1 3402611 1.6e+07 24002.648 3950100 5 25 30 4
1955 400 79800 100 uniform1 1 3005988 1.6e+07 19944.869 3950100 6 29 29 5
1956 400 79800 100 uniform1 1 3147083 1.6e+07 21308.292 3950100 5 26 35 6
1957 400 79800 100 uniform1 1 2789203 1.6e+07 19151.987 3950100 5 30 35 7
1958 400 79800 100 uniform1 1 3407866 1.6e+07 21803.93 3950100 5 23 29 8
1959 400 79800 100 uniform1 1 3428571 1.6e+07 25526.959 3950100 6 25 37 9
1960 400 79800 100 uniform1 1 4106106 1.6e+07 28841.024 3950100 4 29 31 10
1961 400 79800 100 uniform1 1 3404772 1.6e+07 25092.645 3950100 5 27 32 11
1962 400 79800 100 uniform1 1 3333559 1.6e+07 23238.891 3950100 5 30 31 12
1963 400 79800 100 uniform1 1 3691643 1.6e+07 28387.563 3950100 5 24 27 13
1964 400 79800 100 uniform1 1 3453054 1.6e+07 24226.937 3950100 6 27 31 14
1965 400 79800 100 uniform1 1 3335323 1.6e+07 24511.413 3950100 6 24 32 15
1966 400 79800 100 uniform1 1 3234525 1.6e+07 20839.687 3950100 4 29 35 16
1967 400 79800 100 uniform1 1 2901894 1.6e+07 20465.416 3950100 4 27 32 17
1968 400 79800 100 uniform1 1 3098685 1.6e+07 23102.167 3950100 5 29 30 18
1969 400 79800 100 uniform1 1 3838902 1.6e+07 27146.171 3950100 5 26 31 19
1970 400 79800 100 uniform1 1 4198944 1.6e+07 27271.365 3950100 5 27 29 20
1971 400 79800 100 uniform1 1 3282238 1.6e+07 23095.736 3950100 5 24 33 21
1972 400 79800 100 uniform1 1 2922646 1.6e+07 22718.76 3950100 5 27 28 22
1973 400 79800 100 uniform1 1 3228271 1.6e+07 24586.989 3950100 5 25 32 23
1974 400 79800 100 uniform1 1 3082696 1.6e+07 21490.793 3950100 5 25 31 24
1975 400 79800 100 uniform1 1 3081611 1.6e+07 21704.92 3950100 5 22 31 25
1976 400 79800 100 uniform1 1 3424084 1.6e+07 25249.444 3950100 5 28 26 26
1977 400 79800 100 uniform1 1 3043185 1.6e+07 22197.75 3950100 5 28 30 27
1978 400 79800 100 uniform1 1 3817871 1.6e+07 26604.235 3950100 4 27 27 28
1979 400 79800 100 uniform1 1 3788384 1.6e+07 26462.666 3950100 5 25 28 29
1980 400 79800 100 uniform1 1 2771149 1.6e+07 19899.686 3950100 6 29 31 30
1981 400 79800 100 uniform2 1 2623912 1.6e+07 18985.397 3950100 4 25 36 1
1982 400 79800 100 uniform2 1 3272787 1.6e+07 23088.73 3950100 4 27 33 2
1983 400 79800 100 uniform2 1 3074813 1.6e+07 21939.421 3950100 5 30 34 3
1984 400 79800 100 uniform2 1 2648525 1.6e+07 18050.729 3950100 5 27 35 4
1985 400 79800 100 uniform2 1 2105020 1.6e+07 14632.724 3950100 4 25 36 5
1986 400 79800 100 uniform2 1 2460392 1.6e+07 18286.687 3950100 5 29 35 6
1987 400 79800 100 uniform2 1 2372460 1.6e+07 14181.335 3950100 4 28 33 7
1988 400 79800 100 uniform2 1 2753197 1.6e+07 21454.034 3950100 4 29 35 8
1989 400 79800 100 uniform2 1 2883839 1.6e+07 21616.431 3950100 4 26 38 9
1990 400 79800 100 uniform2 1 2892517 1.6e+07 21912.352 3950100 5 29 33 10
1991 400 79800 100 uniform2 1 3252027 1.6e+07 23706.293 3950100 5 27 35 11
1992 400 79800 100 uniform2 1 2821417 1.6e+07 23291.316 3950100 4 27 33 12
1993 400 79800 100 uniform2 1 2705452 1.6e+07 17725.429 3950100 5 27 33 13
1994 400 79800 100 uniform2 1 4209730 1.6e+07 31066.279 3950100 5 24 34 14
1995 400 79800 100 uniform2 1 2701883 1.6e+07 19255.075 3950100 4 27 33 15
1996 400 79800 100 uniform2 1 3349234 1.6e+07 23233.396 3950100 4 26 33 16
1997 400 79800 100 uniform2 1 4241919 1.6e+07 29647.731 3950100 4 27 31 17
1998 400 79800 100 uniform2 1 3472796 1.6e+07 26542.265 3950100 4 28 34 18
1999 400 79800 100 uniform2 1 2409324 1.6e+07 17987.148 3950100 5 26 33 19
2000 400 79800 100 uniform2 1 3310564 1.6e+07 23193.597 3950100 5 27 35 20
2001 400 79800 100 uniform2 1 2543588 1.6e+07 15122.708 3950100 5 27 32 21
2002 400 79800 100 uniform2 1 2947344 1.6e+07 20998.432 3950100 5 26 34 22
2003 400 79800 100 uniform2 1 2486635 1.6e+07 18838.91 3950100 4 25 36 23
2004 400 79800 100 uniform2 1 2780375 1.6e+07 21058.702 3950100 6 26 30 24
2005 400 79800 100 uniform2 1 3007642 1.6e+07 20876.059 3950100 5 27 36 25
2006 400 79800 100 uniform2 1 2813181 1.6e+07 21687.726 3950100 4 25 38 26
2007 400 79800 100 uniform2 1 3827874 1.6e+07 26238.688 3950100 5 26 35 27
2008 400 79800 100 uniform2 1 4107688 1.6e+07 30366.467 3950100 4 24 35 28
2009 400 79800 100 uniform2 1 2931547 1.6e+07 21372.599 3950100 5 27 34 29
2010 400 79800 100 uniform2 1 3577764 1.6e+07 25310.713 3950100 4 24 35 30
2011 400 79800 100 uniform3 1 2878013 1.6e+07 20418.771 3950100 5 30 35 1
2012 400 79800 100 uniform3 1 2651298 1.6e+07 16834.463 3950100 5 28 33 2
2013 400 79800 100 uniform3 1 3884644 1.6e+07 26167.249 3950100 5 29 34 3
2014 400 79800 100 uniform3 1 2440105 1.6e+07 15913.474 3950100 5 27 35 4
2015 400 79800 100 uniform3 1 2771925 1.6e+07 19241.959 3950100 5 26 39 5
2016 400 79800 100 uniform3 1 3599209 1.6e+07 25291.326 3950100 5 23 36 6
2017 400 79800 100 uniform3 1 2671306 1.6e+07 17840.944 3950100 4 27 32 7
2018 400 79800 100 uniform3 1 2351724 1.6e+07 14060.757 3950100 5 25 32 8
2019 400 79800 100 uniform3 1 2843863 1.6e+07 20271.746 3950100 5 23 36 9
2020 400 79800 100 uniform3 1 3575505 1.6e+07 47516.231 3950100 5 29 36 10
2021 400 79800 100 uniform3 1 2653057 1.6e+07 18526.149 3950100 4 26 31 11
2022 400 79800 100 uniform3 1 3251628 1.6e+07 19630.446 3950100 4 26 34 12
2023 400 79800 100 uniform3 1 2450736 1.6e+07 17403.015 3950100 5 26 37 13
2024 400 79800 100 uniform3 1 2118052 1.6e+07 16387.307 3950100 5 28 33 14
2025 400 79800 100 uniform3 1 3032958 1.6e+07 19018.817 3950100 4 25 36 15
2026 400 79800 100 uniform3 1 3019510 1.6e+07 21465.876 3950100 4 28 37 16
2027 400 79800 100 uniform3 1 2369201 1.6e+07 17134.524 3950100 4 23 36 17
2028 400 79800 100 uniform3 1 2629221 1.6e+07 16401.802 3950100 5 25 33 18
2029 400 79800 100 uniform3 1 2241761 1.6e+07 14986.504 3950100 4 26 35 19
2030 400 79800 100 uniform3 1 2458792 1.6e+07 18377.91 3950100 4 25 35 20
2031 400 79800 100 uniform3 1 3433795 1.6e+07 25583.142 3950100 4 27 33 21
2032 400 79800 100 uniform3 1 3101522 1.6e+07 19360.368 3950100 5 29 32 22
2033 400 79800 100 uniform3 1 3479651 1.6e+07 24028.116 3950100 4 29 36 23
2034 400 79800 100 uniform3 1 2581011 1.6e+07 18488.101 3950100 5 29 37 24
2035 400 79800 100 uniform3 1 3141900 1.6e+07 21075.822 3950100 4 27 36 25
2036 400 79800 100 uniform3 1 2681758 1.6e+07 19879.037 3950100 5 25 36 26
2037 400 79800 100 uniform3 1 2369998 1.6e+07 17959.986 3950100 4 27 33 27
2038 400 79800 100 uniform3 1 2672656 1.6e+07 17776.202 3950100 4 26 37 28
2039 400 79800 100 uniform3 1 3134260 1.6e+07 20412.956 3950100 5 27 36 29
2040 400 79800 100 uniform3 1 2326797 1.6e+07 15008.498 3950100 5 28 37 30
