job.id n m mu sampling.fun alpha evals max.evals time.passed PD n.maxdegrees n.leafs n.diameters repl type
326 100 4950 2 uniform2 0.5 20000 20000 11.172 124 2 2 2 26 euclidean
327 100 4950 2 uniform2 0.5 20000 20000 10.571 128 2 2 2 27 euclidean
328 100 4950 2 uniform2 0.5 20000 20000 9.449 118 1 2 2 28 euclidean
329 100 4950 2 uniform2 0.5 20000 20000 10.749 122 2 2 2 29 euclidean
330 100 4950 2 uniform2 0.5 20000 20000 9.264 122 1 2 2 30 euclidean
331 100 4950 2 uniform2 1 20000 20000 10.741 158 2 2 2 1 euclidean
332 100 4950 2 uniform2 1 20000 20000 10.667 164 2 2 2 2 euclidean
333 100 4950 2 uniform2 1 20000 20000 11.341 170 2 2 2 3 euclidean
334 100 4950 2 uniform2 1 20000 20000 10.786 170 2 2 2 4 euclidean
335 100 4950 2 uniform2 1 20000 20000 10.158 168 2 2 2 5 euclidean
336 100 4950 2 uniform2 1 20000 20000 10.041 168 1 2 2 6 euclidean
337 100 4950 2 uniform2 1 20000 20000 10.246 172 2 2 2 7 euclidean
338 100 4950 2 uniform2 1 20000 20000 10.94 166 2 2 2 8 euclidean
339 100 4950 2 uniform2 1 20000 20000 9.374 150 1 2 2 9 euclidean
340 100 4950 2 uniform2 1 20000 20000 9.4 154 2 2 2 10 euclidean
341 100 4950 2 uniform2 1 20000 20000 10.257 162 1 2 2 11 euclidean
342 100 4950 2 uniform2 1 20000 20000 12.338 166 2 1 1 12 euclidean
343 100 4950 2 uniform2 1 20000 20000 10.756 168 1 2 2 13 euclidean
344 100 4950 2 uniform2 1 20000 20000 10.585 160 2 2 2 14 euclidean
345 100 4950 2 uniform2 1 20000 20000 10.623 158 1 2 2 15 euclidean
346 100 4950 2 uniform2 1 20000 20000 10.78 168 1 2 2 16 euclidean
347 100 4950 2 uniform2 1 20000 20000 9.713 158 2 2 2 17 euclidean
348 100 4950 2 uniform2 1 20000 20000 10.533 160 1 2 2 18 euclidean
349 100 4950 2 uniform2 1 20000 20000 10.328 170 2 2 2 19 euclidean
350 100 4950 2 uniform2 1 20000 20000 10.028 178 1 2 2 20 euclidean
351 100 4950 2 uniform2 1 20000 20000 8.805 168 2 2 2 21 euclidean
352 100 4950 2 uniform2 1 20000 20000 10.355 154 2 2 2 22 euclidean
353 100 4950 2 uniform2 1 20000 20000 10.234 162 2 2 2 23 euclidean
354 100 4950 2 uniform2 1 20000 20000 10.103 154 1 2 2 24 euclidean
355 100 4950 2 uniform2 1 20000 20000 10.802 168 1 2 2 25 euclidean
356 100 4950 2 uniform2 1 20000 20000 10.266 190 1 2 2 26 euclidean
357 100 4950 2 uniform2 1 20000 20000 10.445 150 2 2 2 27 euclidean
358 100 4950 2 uniform2 1 20000 20000 10.692 172 2 2 2 28 euclidean
359 100 4950 2 uniform2 1 20000 20000 10.838 174 1 2 2 29 euclidean
360 100 4950 2 uniform2 1 20000 20000 10.201 150 2 2 2 30 euclidean
361 100 4950 2 uniform3 0.05 20000 20000 10.545 22 1 2 2 1 euclidean
362 100 4950 2 uniform3 0.05 20000 20000 11.306 24 2 2 2 2 euclidean
363 100 4950 2 uniform3 0.05 20000 20000 10.131 42 1 2 2 3 euclidean
364 100 4950 2 uniform3 0.05 20000 20000 10.551 22 2 2 2 4 euclidean
365 100 4950 2 uniform3 0.05 20000 20000 9.205 28 1 2 2 5 euclidean
366 100 4950 2 uniform3 0.05 20000 20000 10.63 30 1 2 2 6 euclidean
367 100 4950 2 uniform3 0.05 20000 20000 10.068 22 2 2 2 7 euclidean
368 100 4950 2 uniform3 0.05 20000 20000 9.406 26 1 2 1 8 euclidean
369 100 4950 2 uniform3 0.05 20000 20000 10.855 26 1 2 2 9 euclidean
370 100 4950 2 uniform3 0.05 20000 20000 12.559 18 1 1 2 10 euclidean
371 100 4950 2 uniform3 0.05 20000 20000 9.848 22 1 2 2 11 euclidean
372 100 4950 2 uniform3 0.05 20000 20000 12.363 28 1 2 2 12 euclidean
373 100 4950 2 uniform3 0.05 20000 20000 9.124 28 1 1 2 13 euclidean
374 100 4950 2 uniform3 0.05 20000 20000 10.351 28 1 2 2 14 euclidean
375 100 4950 2 uniform3 0.05 20000 20000 10.909 20 1 2 2 15 euclidean
376 100 4950 2 uniform3 0.05 20000 20000 10.07 24 1 2 2 16 euclidean
377 100 4950 2 uniform3 0.05 20000 20000 10.76 22 1 2 2 17 euclidean
378 100 4950 2 uniform3 0.05 20000 20000 10.629 26 1 2 2 18 euclidean
379 100 4950 2 uniform3 0.05 20000 20000 10.236 20 2 2 2 19 euclidean
380 100 4950 2 uniform3 0.05 20000 20000 10.557 32 1 2 2 20 euclidean
381 100 4950 2 uniform3 0.05 20000 20000 10.365 28 1 2 2 21 euclidean
382 100 4950 2 uniform3 0.05 20000 20000 10.35 30 1 2 2 22 euclidean
383 100 4950 2 uniform3 0.05 20000 20000 10.469 20 1 2 2 23 euclidean
384 100 4950 2 uniform3 0.05 20000 20000 10.512 20 1 1 2 24 euclidean
385 100 4950 2 uniform3 0.05 20000 20000 9.783 40 1 2 2 25 euclidean
386 100 4950 2 uniform3 0.05 20000 20000 10.34 18 1 2 2 26 euclidean
387 100 4950 2 uniform3 0.05 20000 20000 9.236 24 1 2 2 27 euclidean
388 100 4950 2 uniform3 0.05 20000 20000 10.375 24 1 1 2 28 euclidean
389 100 4950 2 uniform3 0.05 20000 20000 9.139 18 1 2 2 29 euclidean
390 100 4950 2 uniform3 0.05 20000 20000 10.508 40 1 1 2 30 euclidean
391 100 4950 2 uniform3 0.1 20000 20000 10.165 48 2 2 2 1 euclidean
392 100 4950 2 uniform3 0.1 20000 20000 10.034 32 1 2 2 2 euclidean
393 100 4950 2 uniform3 0.1 20000 20000 10.042 52 1 2 2 3 euclidean
394 100 4950 2 uniform3 0.1 20000 20000 12.569 44 1 2 2 4 euclidean
395 100 4950 2 uniform3 0.1 20000 20000 9.987 34 1 2 1 5 euclidean
396 100 4950 2 uniform3 0.1 20000 20000 9.13 32 1 2 2 6 euclidean
397 100 4950 2 uniform3 0.1 20000 20000 10.034 36 1 2 1 7 euclidean
398 100 4950 2 uniform3 0.1 20000 20000 10.38 28 1 2 2 8 euclidean
399 100 4950 2 uniform3 0.1 20000 20000 10.05 36 1 2 2 9 euclidean
400 100 4950 2 uniform3 0.1 20000 20000 12.188 38 2 2 2 10 euclidean
401 100 4950 2 uniform3 0.1 20000 20000 10.903 36 1 2 2 11 euclidean
402 100 4950 2 uniform3 0.1 20000 20000 10.434 34 1 2 2 12 euclidean
403 100 4950 2 uniform3 0.1 20000 20000 9.672 48 1 2 2 13 euclidean
404 100 4950 2 uniform3 0.1 20000 20000 11.048 28 2 2 1 14 euclidean
405 100 4950 2 uniform3 0.1 20000 20000 12.515 46 1 2 2 15 euclidean
406 100 4950 2 uniform3 0.1 20000 20000 9.891 42 1 2 2 16 euclidean
407 100 4950 2 uniform3 0.1 20000 20000 10.856 36 1 2 2 17 euclidean
408 100 4950 2 uniform3 0.1 20000 20000 10.975 38 1 2 2 18 euclidean
409 100 4950 2 uniform3 0.1 20000 20000 10.281 46 2 2 2 19 euclidean
410 100 4950 2 uniform3 0.1 20000 20000 10.254 40 1 2 2 20 euclidean
411 100 4950 2 uniform3 0.1 20000 20000 10.441 44 1 1 2 21 euclidean
412 100 4950 2 uniform3 0.1 20000 20000 10.368 46 1 2 2 22 euclidean
413 100 4950 2 uniform3 0.1 20000 20000 9.06 42 1 2 2 23 euclidean
414 100 4950 2 uniform3 0.1 20000 20000 10.39 58 2 1 2 24 euclidean
415 100 4950 2 uniform3 0.1 20000 20000 10.348 46 1 2 2 25 euclidean
416 100 4950 2 uniform3 0.1 20000 20000 10.766 40 1 2 2 26 euclidean
417 100 4950 2 uniform3 0.1 20000 20000 9.211 30 1 2 2 27 euclidean
418 100 4950 2 uniform3 0.1 20000 20000 10.347 30 2 2 2 28 euclidean
419 100 4950 2 uniform3 0.1 20000 20000 10.202 34 1 2 2 29 euclidean
420 100 4950 2 uniform3 0.1 20000 20000 10.431 46 1 2 2 30 euclidean
421 100 4950 2 uniform3 0.5 20000 20000 10.168 128 2 2 2 1 euclidean
422 100 4950 2 uniform3 0.5 20000 20000 9.962 116 2 2 2 2 euclidean
423 100 4950 2 uniform3 0.5 20000 20000 11.978 120 1 2 2 3 euclidean
424 100 4950 2 uniform3 0.5 20000 20000 10.449 106 2 2 2 4 euclidean
425 100 4950 2 uniform3 0.5 20000 20000 9.992 110 2 2 2 5 euclidean
426 100 4950 2 uniform3 0.5 20000 20000 9.331 134 2 2 2 6 euclidean
427 100 4950 2 uniform3 0.5 20000 20000 10.465 116 1 1 2 7 euclidean
428 100 4950 2 uniform3 0.5 20000 20000 10.594 110 1 2 2 8 euclidean
429 100 4950 2 uniform3 0.5 20000 20000 10.425 126 2 2 2 9 euclidean
430 100 4950 2 uniform3 0.5 20000 20000 10.34 104 2 2 2 10 euclidean
431 100 4950 2 uniform3 0.5 20000 20000 10.781 124 1 2 2 11 euclidean
432 100 4950 2 uniform3 0.5 20000 20000 9.649 116 1 2 2 12 euclidean
433 100 4950 2 uniform3 0.5 20000 20000 10.085 132 1 2 2 13 euclidean
434 100 4950 2 uniform3 0.5 20000 20000 10.494 130 2 2 2 14 euclidean
435 100 4950 2 uniform3 0.5 20000 20000 10.907 114 2 2 2 15 euclidean
436 100 4950 2 uniform3 0.5 20000 20000 9.515 118 2 2 2 16 euclidean
437 100 4950 2 uniform3 0.5 20000 20000 10.609 124 2 2 1 17 euclidean
438 100 4950 2 uniform3 0.5 20000 20000 10.147 118 1 2 2 18 euclidean
439 100 4950 2 uniform3 0.5 20000 20000 11.055 116 2 2 2 19 euclidean
440 100 4950 2 uniform3 0.5 20000 20000 11.587 116 2 2 2 20 euclidean
441 100 4950 2 uniform3 0.5 20000 20000 9.795 116 1 2 2 21 euclidean
442 100 4950 2 uniform3 0.5 20000 20000 10.695 122 2 2 2 22 euclidean
443 100 4950 2 uniform3 0.5 20000 20000 10.312 144 2 1 2 23 euclidean
444 100 4950 2 uniform3 0.5 20000 20000 9.273 114 1 2 2 24 euclidean
445 100 4950 2 uniform3 0.5 20000 20000 9.999 128 1 2 2 25 euclidean
446 100 4950 2 uniform3 0.5 20000 20000 9.496 130 1 2 2 26 euclidean
447 100 4950 2 uniform3 0.5 20000 20000 10.211 116 1 2 2 27 euclidean
448 100 4950 2 uniform3 0.5 20000 20000 12.418 120 2 2 2 28 euclidean
449 100 4950 2 uniform3 0.5 20000 20000 10.468 128 2 2 2 29 euclidean
450 100 4950 2 uniform3 0.5 20000 20000 9.291 128 2 2 1 30 euclidean
451 100 4950 2 uniform3 1 20000 20000 10.404 174 1 2 2 1 euclidean
452 100 4950 2 uniform3 1 20000 20000 11.834 158 2 1 2 2 euclidean
453 100 4950 2 uniform3 1 20000 20000 10.569 176 1 2 2 3 euclidean
454 100 4950 2 uniform3 1 20000 20000 12.669 174 1 2 2 4 euclidean
455 100 4950 2 uniform3 1 20000 20000 9.526 178 2 2 2 5 euclidean
456 100 4950 2 uniform3 1 20000 20000 10.798 166 2 2 2 6 euclidean
457 100 4950 2 uniform3 1 20000 20000 10.496 160 2 2 2 7 euclidean
458 100 4950 2 uniform3 1 20000 20000 10.62 170 1 2 2 8 euclidean
459 100 4950 2 uniform3 1 20000 20000 10.394 164 1 2 2 9 euclidean
460 100 4950 2 uniform3 1 20000 20000 10.449 164 1 2 2 10 euclidean
461 100 4950 2 uniform3 1 20000 20000 10.477 158 2 2 1 11 euclidean
462 100 4950 2 uniform3 1 20000 20000 10.215 164 2 2 2 12 euclidean
463 100 4950 2 uniform3 1 20000 20000 10.541 164 1 2 2 13 euclidean
464 100 4950 2 uniform3 1 20000 20000 10.476 168 2 2 2 14 euclidean
465 100 4950 2 uniform3 1 20000 20000 10.402 164 2 2 2 15 euclidean
466 100 4950 2 uniform3 1 20000 20000 9.096 158 1 2 2 16 euclidean
467 100 4950 2 uniform3 1 20000 20000 10.746 168 2 2 2 17 euclidean
468 100 4950 2 uniform3 1 20000 20000 10.402 166 1 2 2 18 euclidean
469 100 4950 2 uniform3 1 20000 20000 11.341 166 1 2 2 19 euclidean
470 100 4950 2 uniform3 1 20000 20000 10.036 174 2 2 2 20 euclidean
471 100 4950 2 uniform3 1 20000 20000 13.961 168 2 2 2 21 euclidean
472 100 4950 2 uniform3 1 20000 20000 10.817 162 2 2 2 22 euclidean
473 100 4950 2 uniform3 1 20000 20000 9.579 168 2 2 2 23 euclidean
474 100 4950 2 uniform3 1 20000 20000 10.429 156 1 2 1 24 euclidean
475 100 4950 2 uniform3 1 20000 20000 10.522 174 1 2 2 25 euclidean
476 100 4950 2 uniform3 1 20000 20000 13.321 164 1 2 2 26 euclidean
477 100 4950 2 uniform3 1 20000 20000 10.206 164 2 2 2 27 euclidean
478 100 4950 2 uniform3 1 20000 20000 10.951 166 2 2 2 28 euclidean
479 100 4950 2 uniform3 1 20000 20000 10.394 166 1 2 2 29 euclidean
480 100 4950 2 uniform3 1 20000 20000 10.486 138 2 2 2 30 euclidean
481 100 4950 10 poisson 0.05 1e+05 1e+05 60.481 1338 1 2 3 1 euclidean
482 100 4950 10 poisson 0.05 1e+05 1e+05 51.955 1318 2 5 5 2 euclidean
483 100 4950 10 poisson 0.05 1e+05 1e+05 63.332 1204 2 4 4 3 euclidean
484 100 4950 10 poisson 0.05 1e+05 1e+05 56.225 1504 2 7 7 4 euclidean
485 100 4950 10 poisson 0.05 1e+05 1e+05 56.283 1558 1 4 5 5 euclidean
486 100 4950 10 poisson 0.05 1e+05 1e+05 57.007 1400 2 4 4 6 euclidean
487 100 4950 10 poisson 0.05 1e+05 1e+05 60.201 1298 2 4 5 7 euclidean
488 100 4950 10 poisson 0.05 1e+05 1e+05 59.483 1472 2 5 4 8 euclidean
489 100 4950 10 poisson 0.05 1e+05 1e+05 51.427 1170 1 3 6 9 euclidean
490 100 4950 10 poisson 0.05 1e+05 1e+05 53.142 1558 2 5 3 10 euclidean
491 100 4950 10 poisson 0.05 1e+05 1e+05 58.134 1432 1 6 5 11 euclidean
492 100 4950 10 poisson 0.05 1e+05 1e+05 60.692 1280 1 4 4 12 euclidean
493 100 4950 10 poisson 0.05 1e+05 1e+05 55.772 1446 1 4 4 13 euclidean
494 100 4950 10 poisson 0.05 1e+05 1e+05 59.7 1640 2 5 6 14 euclidean
495 100 4950 10 poisson 0.05 1e+05 1e+05 62.437 1282 1 4 6 15 euclidean
496 100 4950 10 poisson 0.05 1e+05 1e+05 56.772 1426 2 3 4 16 euclidean
497 100 4950 10 poisson 0.05 1e+05 1e+05 61.748 1422 2 5 6 17 euclidean
498 100 4950 10 poisson 0.05 1e+05 1e+05 53.034 1284 1 4 3 18 euclidean
499 100 4950 10 poisson 0.05 1e+05 1e+05 59.246 1486 1 4 5 19 euclidean
500 100 4950 10 poisson 0.05 1e+05 1e+05 58.455 1634 2 4 5 20 euclidean
501 100 4950 10 poisson 0.05 1e+05 1e+05 57.1 1476 1 5 4 21 euclidean
502 100 4950 10 poisson 0.05 1e+05 1e+05 58.261 1508 2 4 4 22 euclidean
503 100 4950 10 poisson 0.05 1e+05 1e+05 58.23 1468 2 5 4 23 euclidean
504 100 4950 10 poisson 0.05 1e+05 1e+05 57.563 1392 1 6 5 24 euclidean
505 100 4950 10 poisson 0.05 1e+05 1e+05 57.687 1548 2 4 5 25 euclidean
506 100 4950 10 poisson 0.05 1e+05 1e+05 60.352 1592 2 5 4 26 euclidean
507 100 4950 10 poisson 0.05 1e+05 1e+05 60.052 1490 2 6 6 27 euclidean
508 100 4950 10 poisson 0.05 1e+05 1e+05 53.514 1128 2 4 2 28 euclidean
509 100 4950 10 poisson 0.05 1e+05 1e+05 59.605 1434 3 3 5 29 euclidean
510 100 4950 10 poisson 0.05 1e+05 1e+05 58.558 1378 3 5 5 30 euclidean
511 100 4950 10 poisson 0.1 1e+05 1e+05 55.593 2310 2 5 5 1 euclidean
512 100 4950 10 poisson 0.1 1e+05 1e+05 60.304 1876 1 5 6 2 euclidean
513 100 4950 10 poisson 0.1 1e+05 1e+05 62.726 2356 1 5 6 3 euclidean
514 100 4950 10 poisson 0.1 1e+05 1e+05 59.644 2416 2 6 7 4 euclidean
515 100 4950 10 poisson 0.1 1e+05 1e+05 61.987 2254 2 6 4 5 euclidean
516 100 4950 10 poisson 0.1 1e+05 1e+05 58.689 2002 3 5 6 6 euclidean
517 100 4950 10 poisson 0.1 1e+05 1e+05 58.168 2036 2 5 7 7 euclidean
518 100 4950 10 poisson 0.1 1e+05 1e+05 60.199 2298 2 7 8 8 euclidean
519 100 4950 10 poisson 0.1 1e+05 1e+05 61.475 2238 2 6 8 9 euclidean
520 100 4950 10 poisson 0.1 1e+05 1e+05 60.771 2042 1 7 8 10 euclidean
521 100 4950 10 poisson 0.1 1e+05 1e+05 61.426 2254 2 5 6 11 euclidean
522 100 4950 10 poisson 0.1 1e+05 1e+05 60.977 2246 2 4 5 12 euclidean
523 100 4950 10 poisson 0.1 1e+05 1e+05 58.726 2166 2 4 6 13 euclidean
524 100 4950 10 poisson 0.1 1e+05 1e+05 63.569 2138 2 6 4 14 euclidean
525 100 4950 10 poisson 0.1 1e+05 1e+05 59.448 2180 2 5 6 15 euclidean
526 100 4950 10 poisson 0.1 1e+05 1e+05 58.394 2116 1 5 5 16 euclidean
527 100 4950 10 poisson 0.1 1e+05 1e+05 64.396 2170 2 5 7 17 euclidean
528 100 4950 10 poisson 0.1 1e+05 1e+05 59.704 2042 2 5 7 18 euclidean
529 100 4950 10 poisson 0.1 1e+05 1e+05 54.134 2110 2 6 7 19 euclidean
530 100 4950 10 poisson 0.1 1e+05 1e+05 61.006 2236 3 7 6 20 euclidean
531 100 4950 10 poisson 0.1 1e+05 1e+05 59.048 2376 3 6 5 21 euclidean
532 100 4950 10 poisson 0.1 1e+05 1e+05 75.404 2198 2 6 6 22 euclidean
533 100 4950 10 poisson 0.1 1e+05 1e+05 64.349 2162 2 6 6 23 euclidean
534 100 4950 10 poisson 0.1 1e+05 1e+05 59.595 2116 2 6 7 24 euclidean
535 100 4950 10 poisson 0.1 1e+05 1e+05 58.107 1912 2 6 7 25 euclidean
536 100 4950 10 poisson 0.1 1e+05 1e+05 57.416 2136 3 5 6 26 euclidean
537 100 4950 10 poisson 0.1 1e+05 1e+05 57.497 2008 1 6 6 27 euclidean
538 100 4950 10 poisson 0.1 1e+05 1e+05 60.945 2238 3 5 7 28 euclidean
539 100 4950 10 poisson 0.1 1e+05 1e+05 53.899 2146 3 7 7 29 euclidean
540 100 4950 10 poisson 0.1 1e+05 1e+05 65.067 2362 2 6 6 30 euclidean
541 100 4950 10 poisson 0.5 1e+05 1e+05 63.183 5344 3 4 8 1 euclidean
542 100 4950 10 poisson 0.5 1e+05 1e+05 65.565 5292 2 8 7 2 euclidean
543 100 4950 10 poisson 0.5 1e+05 1e+05 60.487 5366 2 5 8 3 euclidean
544 100 4950 10 poisson 0.5 1e+05 1e+05 58.305 5114 3 6 8 4 euclidean
545 100 4950 10 poisson 0.5 1e+05 1e+05 62.214 5322 2 4 8 5 euclidean
546 100 4950 10 poisson 0.5 1e+05 1e+05 56.588 5150 3 6 9 6 euclidean
547 100 4950 10 poisson 0.5 1e+05 1e+05 61.031 5304 2 5 8 7 euclidean
548 100 4950 10 poisson 0.5 1e+05 1e+05 58.459 5258 3 7 7 8 euclidean
549 100 4950 10 poisson 0.5 1e+05 1e+05 80.869 5180 3 6 7 9 euclidean
550 100 4950 10 poisson 0.5 1e+05 1e+05 59.058 5236 2 5 9 10 euclidean
551 100 4950 10 poisson 0.5 1e+05 1e+05 56.175 5342 3 6 8 11 euclidean
552 100 4950 10 poisson 0.5 1e+05 1e+05 66.719 5372 3 7 7 12 euclidean
553 100 4950 10 poisson 0.5 1e+05 1e+05 52.706 5384 2 6 9 13 euclidean
554 100 4950 10 poisson 0.5 1e+05 1e+05 64.78 5212 2 5 8 14 euclidean
555 100 4950 10 poisson 0.5 1e+05 1e+05 58.165 5158 2 4 8 15 euclidean
556 100 4950 10 poisson 0.5 1e+05 1e+05 69.941 5192 3 5 8 16 euclidean
557 100 4950 10 poisson 0.5 1e+05 1e+05 55.857 5176 2 7 8 17 euclidean
558 100 4950 10 poisson 0.5 1e+05 1e+05 60.973 5476 3 6 8 18 euclidean
559 100 4950 10 poisson 0.5 1e+05 1e+05 57.128 5386 2 8 9 19 euclidean
560 100 4950 10 poisson 0.5 1e+05 1e+05 62.508 5332 2 6 9 20 euclidean
561 100 4950 10 poisson 0.5 1e+05 1e+05 60.595 5152 3 8 7 21 euclidean
562 100 4950 10 poisson 0.5 1e+05 1e+05 61.328 5214 2 6 7 22 euclidean
563 100 4950 10 poisson 0.5 1e+05 1e+05 59.331 5282 3 6 9 23 euclidean
564 100 4950 10 poisson 0.5 1e+05 1e+05 64.221 5218 3 7 9 24 euclidean
565 100 4950 10 poisson 0.5 1e+05 1e+05 61.447 5172 3 7 9 25 euclidean
566 100 4950 10 poisson 0.5 1e+05 1e+05 52.831 5378 3 6 7 26 euclidean
567 100 4950 10 poisson 0.5 1e+05 1e+05 53.374 5124 3 7 9 27 euclidean
568 100 4950 10 poisson 0.5 1e+05 1e+05 58.459 5272 3 6 7 28 euclidean
569 100 4950 10 poisson 0.5 1e+05 1e+05 53.506 5284 2 7 8 29 euclidean
570 100 4950 10 poisson 0.5 1e+05 1e+05 59.015 5190 4 7 7 30 euclidean
571 100 4950 10 poisson 1 1e+05 1e+05 57.977 7188 3 6 7 1 euclidean
572 100 4950 10 poisson 1 1e+05 1e+05 58.761 7120 3 7 10 2 euclidean
573 100 4950 10 poisson 1 1e+05 1e+05 58.539 7290 4 8 7 3 euclidean
574 100 4950 10 poisson 1 1e+05 1e+05 62.501 7058 4 6 8 4 euclidean
575 100 4950 10 poisson 1 1e+05 1e+05 60.897 7130 3 8 8 5 euclidean
576 100 4950 10 poisson 1 1e+05 1e+05 61.167 7302 4 7 5 6 euclidean
577 100 4950 10 poisson 1 1e+05 1e+05 59.694 7242 3 6 8 7 euclidean
578 100 4950 10 poisson 1 1e+05 1e+05 73.675 7070 4 7 9 8 euclidean
579 100 4950 10 poisson 1 1e+05 1e+05 62.06 7176 1 5 8 9 euclidean
580 100 4950 10 poisson 1 1e+05 1e+05 63.159 7172 3 5 8 10 euclidean
581 100 4950 10 poisson 1 1e+05 1e+05 62.44 7186 4 7 6 11 euclidean
582 100 4950 10 poisson 1 1e+05 1e+05 66.594 7080 3 5 7 12 euclidean
583 100 4950 10 poisson 1 1e+05 1e+05 64.887 7162 3 6 8 13 euclidean
584 100 4950 10 poisson 1 1e+05 1e+05 63.268 7238 3 7 7 14 euclidean
585 100 4950 10 poisson 1 1e+05 1e+05 55.607 7178 2 6 7 15 euclidean
586 100 4950 10 poisson 1 1e+05 1e+05 68.044 7144 3 7 7 16 euclidean
587 100 4950 10 poisson 1 1e+05 1e+05 56.662 7248 3 8 8 17 euclidean
588 100 4950 10 poisson 1 1e+05 1e+05 62.443 7062 4 7 8 18 euclidean
589 100 4950 10 poisson 1 1e+05 1e+05 61.162 7142 3 6 8 19 euclidean
590 100 4950 10 poisson 1 1e+05 1e+05 67.203 7130 3 8 7 20 euclidean
591 100 4950 10 poisson 1 1e+05 1e+05 61.969 7194 3 6 7 21 euclidean
592 100 4950 10 poisson 1 1e+05 1e+05 54.342 7170 4 8 8 22 euclidean
593 100 4950 10 poisson 1 1e+05 1e+05 61.18 7186 4 9 7 23 euclidean
594 100 4950 10 poisson 1 1e+05 1e+05 61.176 7158 3 4 9 24 euclidean
595 100 4950 10 poisson 1 1e+05 1e+05 62.205 7134 3 6 9 25 euclidean
596 100 4950 10 poisson 1 1e+05 1e+05 66.195 7134 4 7 6 26 euclidean
597 100 4950 10 poisson 1 1e+05 1e+05 61.918 7218 3 8 8 27 euclidean
598 100 4950 10 poisson 1 1e+05 1e+05 56.368 7154 3 7 7 28 euclidean
599 100 4950 10 poisson 1 1e+05 1e+05 63.51 7056 3 7 7 29 euclidean
600 100 4950 10 poisson 1 1e+05 1e+05 62.883 7222 3 7 7 30 euclidean
601 100 4950 10 uniform1 0.05 1e+05 1e+05 61.335 2154 2 5 6 1 euclidean
602 100 4950 10 uniform1 0.05 1e+05 1e+05 64.24 2324 2 6 7 2 euclidean
603 100 4950 10 uniform1 0.05 1e+05 1e+05 56.905 2304 2 7 6 3 euclidean
604 100 4950 10 uniform1 0.05 1e+05 1e+05 62.862 2266 2 7 8 4 euclidean
605 100 4950 10 uniform1 0.05 1e+05 1e+05 66.402 2134 1 7 6 5 euclidean
606 100 4950 10 uniform1 0.05 1e+05 1e+05 61.949 2402 1 6 7 6 euclidean
607 100 4950 10 uniform1 0.05 1e+05 1e+05 65.929 2294 2 5 6 7 euclidean
608 100 4950 10 uniform1 0.05 1e+05 1e+05 53.511 2152 2 6 7 8 euclidean
609 100 4950 10 uniform1 0.05 1e+05 1e+05 59.238 2072 3 6 5 9 euclidean
610 100 4950 10 uniform1 0.05 1e+05 1e+05 60.942 2150 1 7 4 10 euclidean
611 100 4950 10 uniform1 0.05 1e+05 1e+05 64.972 2266 2 6 6 11 euclidean
612 100 4950 10 uniform1 0.05 1e+05 1e+05 62.916 2278 1 6 7 12 euclidean
613 100 4950 10 uniform1 0.05 1e+05 1e+05 62.093 2242 2 5 7 13 euclidean
614 100 4950 10 uniform1 0.05 1e+05 1e+05 63.509 2182 2 6 7 14 euclidean
615 100 4950 10 uniform1 0.05 1e+05 1e+05 66.748 2120 2 5 4 15 euclidean
616 100 4950 10 uniform1 0.05 1e+05 1e+05 58.105 2200 1 6 5 16 euclidean
617 100 4950 10 uniform1 0.05 1e+05 1e+05 63.306 2188 1 6 6 17 euclidean
618 100 4950 10 uniform1 0.05 1e+05 1e+05 64.895 2000 1 4 6 18 euclidean
619 100 4950 10 uniform1 0.05 1e+05 1e+05 63.957 2244 2 5 8 19 euclidean
620 100 4950 10 uniform1 0.05 1e+05 1e+05 64.057 2114 1 6 7 20 euclidean
621 100 4950 10 uniform1 0.05 1e+05 1e+05 66.153 2026 2 5 4 21 euclidean
622 100 4950 10 uniform1 0.05 1e+05 1e+05 94.156 2160 1 5 6 22 euclidean
623 100 4950 10 uniform1 0.05 1e+05 1e+05 61.559 2254 2 5 7 23 euclidean
624 100 4950 10 uniform1 0.05 1e+05 1e+05 61.548 2168 3 6 7 24 euclidean
625 100 4950 10 uniform1 0.05 1e+05 1e+05 65.64 2270 2 5 4 25 euclidean
626 100 4950 10 uniform1 0.05 1e+05 1e+05 61.047 2170 3 8 8 26 euclidean
627 100 4950 10 uniform1 0.05 1e+05 1e+05 65.222 2364 4 5 8 27 euclidean
628 100 4950 10 uniform1 0.05 1e+05 1e+05 74.543 2176 2 7 7 28 euclidean
629 100 4950 10 uniform1 0.05 1e+05 1e+05 63.95 2084 2 6 7 29 euclidean
630 100 4950 10 uniform1 0.05 1e+05 1e+05 66.22 2222 2 7 7 30 euclidean
631 100 4950 10 uniform1 0.1 1e+05 1e+05 60.333 3054 3 6 9 1 euclidean
632 100 4950 10 uniform1 0.1 1e+05 1e+05 64.975 2880 2 6 8 2 euclidean
633 100 4950 10 uniform1 0.1 1e+05 1e+05 61.743 2982 2 6 8 3 euclidean
634 100 4950 10 uniform1 0.1 1e+05 1e+05 63.774 3004 2 6 7 4 euclidean
635 100 4950 10 uniform1 0.1 1e+05 1e+05 63.774 2840 2 7 8 5 euclidean
636 100 4950 10 uniform1 0.1 1e+05 1e+05 63.857 2992 2 6 9 6 euclidean
637 100 4950 10 uniform1 0.1 1e+05 1e+05 62.194 3076 2 8 8 7 euclidean
638 100 4950 10 uniform1 0.1 1e+05 1e+05 56.655 3070 2 5 8 8 euclidean
